"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000404","micro"
"http://purl.obolibrary.org/obo/PATO_0000404","mp"
"http://purl.obolibrary.org/obo/PATO_0000404","upheno"
"http://purl.obolibrary.org/obo/PATO_0000404","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000404","zp"
"http://purl.obolibrary.org/obo/PATO_0000405","flopo"
"http://purl.obolibrary.org/obo/PATO_0000405","hp"
"http://purl.obolibrary.org/obo/PATO_0000405","micro"
"http://purl.obolibrary.org/obo/PATO_0000405","mp"
"http://purl.obolibrary.org/obo/PATO_0000405","planp"
"http://purl.obolibrary.org/obo/PATO_0000405","upheno"
"http://purl.obolibrary.org/obo/PATO_0000405","zp"
"http://purl.obolibrary.org/obo/PATO_0000406","flopo"
"http://purl.obolibrary.org/obo/PATO_0000406","fypo"
"http://purl.obolibrary.org/obo/PATO_0000406","hp"
"http://purl.obolibrary.org/obo/PATO_0000406","micro"
"http://purl.obolibrary.org/obo/PATO_0000406","upheno"
"http://purl.obolibrary.org/obo/PATO_0000406","zp"
"http://purl.obolibrary.org/obo/PATO_0000407","agro"
"http://purl.obolibrary.org/obo/PATO_0000407","envo"
"http://purl.obolibrary.org/obo/PATO_0000407","flopo"
"http://purl.obolibrary.org/obo/PATO_0000407","gaz"
"http://purl.obolibrary.org/obo/PATO_0000407","hp"
"http://purl.obolibrary.org/obo/PATO_0000407","micro"
"http://purl.obolibrary.org/obo/PATO_0000407","mp"
"http://purl.obolibrary.org/obo/PATO_0000407","upheno"
"http://purl.obolibrary.org/obo/PATO_0000407","zp"
"http://purl.obolibrary.org/obo/PATO_0000408","flopo"
"http://purl.obolibrary.org/obo/PATO_0000409","flopo"
"http://purl.obolibrary.org/obo/PATO_0000410","flopo"
"http://purl.obolibrary.org/obo/PATO_0000410","upheno"
"http://purl.obolibrary.org/obo/PATO_0000410","zp"
"http://purl.obolibrary.org/obo/PATO_0000411","envo"
"http://purl.obolibrary.org/obo/PATO_0000411","flopo"
"http://purl.obolibrary.org/obo/PATO_0000411","gaz"
"http://purl.obolibrary.org/obo/PATO_0000411","hp"
"http://purl.obolibrary.org/obo/PATO_0000411","micro"
"http://purl.obolibrary.org/obo/PATO_0000411","mp"
"http://purl.obolibrary.org/obo/PATO_0000411","planp"
"http://purl.obolibrary.org/obo/PATO_0000411","upheno"
"http://purl.obolibrary.org/obo/PATO_0000411","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000411","zp"
"http://purl.obolibrary.org/obo/PATO_0000412","flopo"
"http://purl.obolibrary.org/obo/PATO_0000413","flopo"
"http://purl.obolibrary.org/obo/PATO_0000413","hp"
"http://purl.obolibrary.org/obo/PATO_0000413","mp"
"http://purl.obolibrary.org/obo/PATO_0000413","upheno"
"http://purl.obolibrary.org/obo/PATO_0000413","zp"
"http://purl.obolibrary.org/obo/PATO_0000414","flopo"
"http://purl.obolibrary.org/obo/PATO_0000414","upheno"
"http://purl.obolibrary.org/obo/PATO_0000414","zp"
"http://purl.obolibrary.org/obo/PATO_0000416","flopo"
"http://purl.obolibrary.org/obo/PATO_0000417","flopo"
"http://purl.obolibrary.org/obo/PATO_0000418","flopo"
"http://purl.obolibrary.org/obo/PATO_0000419","flopo"
"http://purl.obolibrary.org/obo/PATO_0000420","flopo"
"http://purl.obolibrary.org/obo/PATO_0000421","flopo"
"http://purl.obolibrary.org/obo/PATO_0000422","dpo"
"http://purl.obolibrary.org/obo/PATO_0000422","fbcv"
"http://purl.obolibrary.org/obo/PATO_0000422","fypo"
"http://purl.obolibrary.org/obo/PATO_0000424","flopo"
"http://purl.obolibrary.org/obo/PATO_0000425","flopo"
"http://purl.obolibrary.org/obo/PATO_0000426","flopo"
"http://purl.obolibrary.org/obo/PATO_0000427","hp"
"http://purl.obolibrary.org/obo/PATO_0000427","mp"
"http://purl.obolibrary.org/obo/PATO_0000427","upheno"
"http://purl.obolibrary.org/obo/PATO_0000428","upheno"
"http://purl.obolibrary.org/obo/PATO_0000428","zp"
"http://purl.obolibrary.org/obo/PATO_0000429","flopo"
"http://purl.obolibrary.org/obo/PATO_0000430","flopo"
"http://purl.obolibrary.org/obo/PATO_0000431","flopo"
"http://purl.obolibrary.org/obo/PATO_0000432","flopo"
"http://purl.obolibrary.org/obo/PATO_0000433","flopo"
"http://purl.obolibrary.org/obo/PATO_0000434","flopo"
"http://purl.obolibrary.org/obo/PATO_0000435","flopo"
"http://purl.obolibrary.org/obo/PATO_0000436","flopo"
"http://purl.obolibrary.org/obo/PATO_0000437","flopo"
"http://purl.obolibrary.org/obo/PATO_0000439","flopo"
"http://purl.obolibrary.org/obo/PATO_0000440","micro"
"http://purl.obolibrary.org/obo/PATO_0000442","flopo"
"http://purl.obolibrary.org/obo/PATO_0000443","flopo"
"http://purl.obolibrary.org/obo/PATO_0000444","flopo"
"http://purl.obolibrary.org/obo/PATO_0000445","flopo"
"http://purl.obolibrary.org/obo/PATO_0000446","flopo"
"http://purl.obolibrary.org/obo/PATO_0000447","flopo"
"http://purl.obolibrary.org/obo/PATO_0000448","flopo"
"http://purl.obolibrary.org/obo/PATO_0000449","flopo"
"http://purl.obolibrary.org/obo/PATO_0000450","flopo"
"http://purl.obolibrary.org/obo/PATO_0000451","flopo"
"http://purl.obolibrary.org/obo/PATO_0000452","flopo"
"http://purl.obolibrary.org/obo/PATO_0000453","flopo"
"http://purl.obolibrary.org/obo/PATO_0000453","mp"
"http://purl.obolibrary.org/obo/PATO_0000453","upheno"
"http://purl.obolibrary.org/obo/PATO_0000454","flopo"
"http://purl.obolibrary.org/obo/PATO_0000454","to"
"http://purl.obolibrary.org/obo/PATO_0000455","flopo"
"http://purl.obolibrary.org/obo/PATO_0000456","flopo"
"http://purl.obolibrary.org/obo/PATO_0000457","flopo"
"http://purl.obolibrary.org/obo/PATO_0000458","flopo"
"http://purl.obolibrary.org/obo/PATO_0000459","flopo"
"http://purl.obolibrary.org/obo/PATO_0000460","cl"
"http://purl.obolibrary.org/obo/PATO_0000460","dpo"
"http://purl.obolibrary.org/obo/PATO_0000460","fbcv"
"http://purl.obolibrary.org/obo/PATO_0000460","flopo"
"http://purl.obolibrary.org/obo/PATO_0000460","fypo"
"http://purl.obolibrary.org/obo/PATO_0000460","hp"
"http://purl.obolibrary.org/obo/PATO_0000460","mp"
"http://purl.obolibrary.org/obo/PATO_0000460","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000460","phipo"
"http://purl.obolibrary.org/obo/PATO_0000460","planp"
"http://purl.obolibrary.org/obo/PATO_0000460","upheno"
"http://purl.obolibrary.org/obo/PATO_0000460","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000460","xpo"
"http://purl.obolibrary.org/obo/PATO_0000460","zp"
"http://purl.obolibrary.org/obo/PATO_0000461","flopo"
"http://purl.obolibrary.org/obo/PATO_0000461","fypo"
"http://purl.obolibrary.org/obo/PATO_0000461","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000461","phipo"
"http://purl.obolibrary.org/obo/PATO_0000461","zp"
"http://purl.obolibrary.org/obo/PATO_0000462","dpo"
"http://purl.obolibrary.org/obo/PATO_0000462","fbcv"
"http://purl.obolibrary.org/obo/PATO_0000462","flopo"
"http://purl.obolibrary.org/obo/PATO_0000462","hp"
"http://purl.obolibrary.org/obo/PATO_0000462","mp"
"http://purl.obolibrary.org/obo/PATO_0000462","omp"
"http://purl.obolibrary.org/obo/PATO_0000462","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000462","to"
"http://purl.obolibrary.org/obo/PATO_0000462","upheno"
"http://purl.obolibrary.org/obo/PATO_0000462","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000462","xpo"
"http://purl.obolibrary.org/obo/PATO_0000462","zp"
"http://purl.obolibrary.org/obo/PATO_0000463","flopo"
"http://purl.obolibrary.org/obo/PATO_0000464","flopo"
"http://purl.obolibrary.org/obo/PATO_0000464","upheno"
"http://purl.obolibrary.org/obo/PATO_0000464","zp"
"http://purl.obolibrary.org/obo/PATO_0000465","flopo"
"http://purl.obolibrary.org/obo/PATO_0000466","flopo"
"http://purl.obolibrary.org/obo/PATO_0000467","flopo"
"http://purl.obolibrary.org/obo/PATO_0000467","fypo"
"http://purl.obolibrary.org/obo/PATO_0000467","hp"
"http://purl.obolibrary.org/obo/PATO_0000467","mp"
"http://purl.obolibrary.org/obo/PATO_0000467","omp"
"http://purl.obolibrary.org/obo/PATO_0000467","upheno"
"http://purl.obolibrary.org/obo/PATO_0000467","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000467","zp"
"http://purl.obolibrary.org/obo/PATO_0000468","flopo"
"http://purl.obolibrary.org/obo/PATO_0000469","flopo"
"http://purl.obolibrary.org/obo/PATO_0000470","hp"
"http://purl.obolibrary.org/obo/PATO_0000470","micro"
"http://purl.obolibrary.org/obo/PATO_0000470","mp"
"http://purl.obolibrary.org/obo/PATO_0000470","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000470","upheno"
"http://purl.obolibrary.org/obo/PATO_0000470","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000470","zp"
"http://purl.obolibrary.org/obo/PATO_0000471","flopo"
"http://purl.obolibrary.org/obo/PATO_0000472","flopo"
"http://purl.obolibrary.org/obo/PATO_0000473","flopo"
"http://purl.obolibrary.org/obo/PATO_0000474","flopo"
"http://purl.obolibrary.org/obo/PATO_0000475","flopo"
"http://purl.obolibrary.org/obo/PATO_0000476","flopo"
"http://purl.obolibrary.org/obo/PATO_0000477","flopo"
"http://purl.obolibrary.org/obo/PATO_0000478","flopo"
"http://purl.obolibrary.org/obo/PATO_0000479","flopo"
"http://purl.obolibrary.org/obo/PATO_0000480","flopo"
"http://purl.obolibrary.org/obo/PATO_0000481","flopo"
"http://purl.obolibrary.org/obo/PATO_0000482","flopo"
"http://purl.obolibrary.org/obo/PATO_0000483","flopo"
"http://purl.obolibrary.org/obo/PATO_0000484","flopo"
"http://purl.obolibrary.org/obo/PATO_0000485","flopo"
"http://purl.obolibrary.org/obo/PATO_0000486","flopo"
"http://purl.obolibrary.org/obo/PATO_0000488","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000489","flopo"
"http://purl.obolibrary.org/obo/PATO_0000490","flopo"
"http://purl.obolibrary.org/obo/PATO_0000491","flopo"
"http://purl.obolibrary.org/obo/PATO_0000492","flopo"
"http://purl.obolibrary.org/obo/PATO_0000493","flopo"
"http://purl.obolibrary.org/obo/PATO_0000494","flopo"
"http://purl.obolibrary.org/obo/PATO_0000495","flopo"
"http://purl.obolibrary.org/obo/PATO_0000496","flopo"
"http://purl.obolibrary.org/obo/PATO_0000497","flopo"
"http://purl.obolibrary.org/obo/PATO_0000498","fypo"
"http://purl.obolibrary.org/obo/PATO_0000498","hp"
"http://purl.obolibrary.org/obo/PATO_0000498","mp"
"http://purl.obolibrary.org/obo/PATO_0000498","upheno"
"http://purl.obolibrary.org/obo/PATO_0000498","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000498","zp"
"http://purl.obolibrary.org/obo/PATO_0000499","fypo"
"http://purl.obolibrary.org/obo/PATO_0000499","hp"
"http://purl.obolibrary.org/obo/PATO_0000499","mp"
"http://purl.obolibrary.org/obo/PATO_0000499","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000499","phipo"
"http://purl.obolibrary.org/obo/PATO_0000499","upheno"
"http://purl.obolibrary.org/obo/PATO_0000499","zp"
"http://purl.obolibrary.org/obo/PATO_0000500","mp"
"http://purl.obolibrary.org/obo/PATO_0000500","upheno"
"http://purl.obolibrary.org/obo/PATO_0000502","fypo"
"http://purl.obolibrary.org/obo/PATO_0000502","hp"
"http://purl.obolibrary.org/obo/PATO_0000502","mp"
"http://purl.obolibrary.org/obo/PATO_0000502","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000502","upheno"
"http://purl.obolibrary.org/obo/PATO_0000502","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000502","zp"
"http://purl.obolibrary.org/obo/PATO_0000503","zp"
"http://purl.obolibrary.org/obo/PATO_0000504","mp"
"http://purl.obolibrary.org/obo/PATO_0000504","upheno"
"http://purl.obolibrary.org/obo/PATO_0000504","zp"
"http://purl.obolibrary.org/obo/PATO_0000505","upheno"
"http://purl.obolibrary.org/obo/PATO_0000505","zp"
"http://purl.obolibrary.org/obo/PATO_0000506","flopo"
"http://purl.obolibrary.org/obo/PATO_0000507","flopo"
"http://purl.obolibrary.org/obo/PATO_0000508","flopo"
"http://purl.obolibrary.org/obo/PATO_0000509","flopo"
"http://purl.obolibrary.org/obo/PATO_0000510","flopo"
"http://purl.obolibrary.org/obo/PATO_0000511","flopo"
"http://purl.obolibrary.org/obo/PATO_0000512","flopo"
"http://purl.obolibrary.org/obo/PATO_0000513","mp"
"http://purl.obolibrary.org/obo/PATO_0000513","upheno"
"http://purl.obolibrary.org/obo/PATO_0000513","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000514","flopo"
"http://purl.obolibrary.org/obo/PATO_0000515","micro"
"http://purl.obolibrary.org/obo/PATO_0000516","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000517","flopo"
"http://purl.obolibrary.org/obo/PATO_0000518","flopo"
"http://purl.obolibrary.org/obo/PATO_0000519","flopo"
"http://purl.obolibrary.org/obo/PATO_0000520","flopo"
"http://purl.obolibrary.org/obo/PATO_0000521","flopo"
"http://purl.obolibrary.org/obo/PATO_0000522","flopo"
"http://purl.obolibrary.org/obo/PATO_0000523","flopo"
"http://purl.obolibrary.org/obo/PATO_0000524","flopo"
"http://purl.obolibrary.org/obo/PATO_0000525","flopo"
"http://purl.obolibrary.org/obo/PATO_0000526","flopo"
"http://purl.obolibrary.org/obo/PATO_0000527","flopo"
"http://purl.obolibrary.org/obo/PATO_0000528","flopo"
"http://purl.obolibrary.org/obo/PATO_0000529","flopo"
"http://purl.obolibrary.org/obo/PATO_0000530","flopo"
"http://purl.obolibrary.org/obo/PATO_0000531","flopo"
"http://purl.obolibrary.org/obo/PATO_0000532","flopo"
"http://purl.obolibrary.org/obo/PATO_0000533","flopo"
"http://purl.obolibrary.org/obo/PATO_0000534","flopo"
"http://purl.obolibrary.org/obo/PATO_0000535","flopo"
"http://purl.obolibrary.org/obo/PATO_0000536","flopo"
"http://purl.obolibrary.org/obo/PATO_0000537","flopo"
"http://purl.obolibrary.org/obo/PATO_0000538","flopo"
"http://purl.obolibrary.org/obo/PATO_0000539","flopo"
"http://purl.obolibrary.org/obo/PATO_0000540","flopo"
"http://purl.obolibrary.org/obo/PATO_0000541","flopo"
"http://purl.obolibrary.org/obo/PATO_0000542","flopo"
"http://purl.obolibrary.org/obo/PATO_0000543","flopo"
"http://purl.obolibrary.org/obo/PATO_0000544","flopo"
"http://purl.obolibrary.org/obo/PATO_0000545","flopo"
"http://purl.obolibrary.org/obo/PATO_0000547","hp"
"http://purl.obolibrary.org/obo/PATO_0000547","mp"
"http://purl.obolibrary.org/obo/PATO_0000547","upheno"
"http://purl.obolibrary.org/obo/PATO_0000547","zp"
"http://purl.obolibrary.org/obo/PATO_0000548","flopo"
"http://purl.obolibrary.org/obo/PATO_0000549","flopo"
"http://purl.obolibrary.org/obo/PATO_0000550","flopo"
"http://purl.obolibrary.org/obo/PATO_0000551","flopo"
"http://purl.obolibrary.org/obo/PATO_0000552","flopo"
"http://purl.obolibrary.org/obo/PATO_0000553","flopo"
"http://purl.obolibrary.org/obo/PATO_0000554","flopo"
"http://purl.obolibrary.org/obo/PATO_0000555","flopo"
"http://purl.obolibrary.org/obo/PATO_0000556","flopo"
"http://purl.obolibrary.org/obo/PATO_0000557","flopo"
"http://purl.obolibrary.org/obo/PATO_0000558","flopo"
"http://purl.obolibrary.org/obo/PATO_0000559","flopo"
"http://purl.obolibrary.org/obo/PATO_0000560","flopo"
"http://purl.obolibrary.org/obo/PATO_0000561","flopo"
"http://purl.obolibrary.org/obo/PATO_0000562","flopo"
"http://purl.obolibrary.org/obo/PATO_0000563","flopo"
"http://purl.obolibrary.org/obo/PATO_0000564","flopo"
"http://purl.obolibrary.org/obo/PATO_0000565","flopo"
"http://purl.obolibrary.org/obo/PATO_0000566","flopo"
"http://purl.obolibrary.org/obo/PATO_0000567","flopo"
"http://purl.obolibrary.org/obo/PATO_0000568","flopo"
"http://purl.obolibrary.org/obo/PATO_0000569","hp"
"http://purl.obolibrary.org/obo/PATO_0000569","mp"
"http://purl.obolibrary.org/obo/PATO_0000569","upheno"
"http://purl.obolibrary.org/obo/PATO_0000569","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000569","zp"
"http://purl.obolibrary.org/obo/PATO_0000570","hp"
"http://purl.obolibrary.org/obo/PATO_0000570","mp"
"http://purl.obolibrary.org/obo/PATO_0000570","upheno"
"http://purl.obolibrary.org/obo/PATO_0000570","zp"
"http://purl.obolibrary.org/obo/PATO_0000571","flopo"
"http://purl.obolibrary.org/obo/PATO_0000572","flopo"
"http://purl.obolibrary.org/obo/PATO_0000573","flopo"
"http://purl.obolibrary.org/obo/PATO_0000573","fypo"
"http://purl.obolibrary.org/obo/PATO_0000573","hp"
"http://purl.obolibrary.org/obo/PATO_0000573","micro"
"http://purl.obolibrary.org/obo/PATO_0000573","mp"
"http://purl.obolibrary.org/obo/PATO_0000573","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000573","planp"
"http://purl.obolibrary.org/obo/PATO_0000573","upheno"
"http://purl.obolibrary.org/obo/PATO_0000573","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000573","zp"
"http://purl.obolibrary.org/obo/PATO_0000574","fypo"
"http://purl.obolibrary.org/obo/PATO_0000574","hp"
"http://purl.obolibrary.org/obo/PATO_0000574","micro"
"http://purl.obolibrary.org/obo/PATO_0000574","mp"
"http://purl.obolibrary.org/obo/PATO_0000574","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000574","planp"
"http://purl.obolibrary.org/obo/PATO_0000574","upheno"
"http://purl.obolibrary.org/obo/PATO_0000574","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000574","zp"
"http://purl.obolibrary.org/obo/PATO_0000575","flopo"
"http://purl.obolibrary.org/obo/PATO_0000576","flopo"
"http://purl.obolibrary.org/obo/PATO_0000577","flopo"
"http://purl.obolibrary.org/obo/PATO_0000578","flopo"
"http://purl.obolibrary.org/obo/PATO_0000579","flopo"
"http://purl.obolibrary.org/obo/PATO_0000580","flopo"
"http://purl.obolibrary.org/obo/PATO_0000581","flopo"
"http://purl.obolibrary.org/obo/PATO_0000582","hp"
"http://purl.obolibrary.org/obo/PATO_0000582","mp"
"http://purl.obolibrary.org/obo/PATO_0000582","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000582","upheno"
"http://purl.obolibrary.org/obo/PATO_0000582","zp"
"http://purl.obolibrary.org/obo/PATO_0000583","hp"
"http://purl.obolibrary.org/obo/PATO_0000583","mp"
"http://purl.obolibrary.org/obo/PATO_0000583","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000583","upheno"
"http://purl.obolibrary.org/obo/PATO_0000583","zp"
"http://purl.obolibrary.org/obo/PATO_0000584","flopo"
"http://purl.obolibrary.org/obo/PATO_0000584","hp"
"http://purl.obolibrary.org/obo/PATO_0000584","mp"
"http://purl.obolibrary.org/obo/PATO_0000584","upheno"
"http://purl.obolibrary.org/obo/PATO_0000584","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000584","zp"
"http://purl.obolibrary.org/obo/PATO_0000585","hp"
"http://purl.obolibrary.org/obo/PATO_0000585","mp"
"http://purl.obolibrary.org/obo/PATO_0000585","to"
"http://purl.obolibrary.org/obo/PATO_0000585","upheno"
"http://purl.obolibrary.org/obo/PATO_0000585","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000585","zp"
"http://purl.obolibrary.org/obo/PATO_0000586","bcgo"
"http://purl.obolibrary.org/obo/PATO_0000586","cl"
"http://purl.obolibrary.org/obo/PATO_0000586","clo"
"http://purl.obolibrary.org/obo/PATO_0000586","dpo"
"http://purl.obolibrary.org/obo/PATO_0000586","envo"
"http://purl.obolibrary.org/obo/PATO_0000586","fbcv"
"http://purl.obolibrary.org/obo/PATO_0000586","flopo"
"http://purl.obolibrary.org/obo/PATO_0000586","fypo"
"http://purl.obolibrary.org/obo/PATO_0000586","gaz"
"http://purl.obolibrary.org/obo/PATO_0000586","hp"
"http://purl.obolibrary.org/obo/PATO_0000586","micro"
"http://purl.obolibrary.org/obo/PATO_0000586","mondo"
"http://purl.obolibrary.org/obo/PATO_0000586","mp"
"http://purl.obolibrary.org/obo/PATO_0000586","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000586","to"
"http://purl.obolibrary.org/obo/PATO_0000586","upheno"
"http://purl.obolibrary.org/obo/PATO_0000586","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000586","xpo"
"http://purl.obolibrary.org/obo/PATO_0000586","zp"
"http://purl.obolibrary.org/obo/PATO_0000587","agro"
"http://purl.obolibrary.org/obo/PATO_0000587","cl"
"http://purl.obolibrary.org/obo/PATO_0000587","clo"
"http://purl.obolibrary.org/obo/PATO_0000587","dpo"
"http://purl.obolibrary.org/obo/PATO_0000587","ecocore"
"http://purl.obolibrary.org/obo/PATO_0000587","envo"
"http://purl.obolibrary.org/obo/PATO_0000587","fbcv"
"http://purl.obolibrary.org/obo/PATO_0000587","fypo"
"http://purl.obolibrary.org/obo/PATO_0000587","gaz"
"http://purl.obolibrary.org/obo/PATO_0000587","hp"
"http://purl.obolibrary.org/obo/PATO_0000587","micro"
"http://purl.obolibrary.org/obo/PATO_0000587","mondo"
"http://purl.obolibrary.org/obo/PATO_0000587","mp"
"http://purl.obolibrary.org/obo/PATO_0000587","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000587","pco"
"http://purl.obolibrary.org/obo/PATO_0000587","upheno"
"http://purl.obolibrary.org/obo/PATO_0000587","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000587","xpo"
"http://purl.obolibrary.org/obo/PATO_0000587","zp"
"http://purl.obolibrary.org/obo/PATO_0000588","flopo"
"http://purl.obolibrary.org/obo/PATO_0000589","flopo"
"http://purl.obolibrary.org/obo/PATO_0000590","flopo"
"http://purl.obolibrary.org/obo/PATO_0000591","envo"
"http://purl.obolibrary.org/obo/PATO_0000591","flopo"
"http://purl.obolibrary.org/obo/PATO_0000591","fypo"
"http://purl.obolibrary.org/obo/PATO_0000591","gaz"
"http://purl.obolibrary.org/obo/PATO_0000591","hp"
"http://purl.obolibrary.org/obo/PATO_0000591","micro"
"http://purl.obolibrary.org/obo/PATO_0000591","mp"
"http://purl.obolibrary.org/obo/PATO_0000591","upheno"
"http://purl.obolibrary.org/obo/PATO_0000591","zp"
"http://purl.obolibrary.org/obo/PATO_0000592","envo"
"http://purl.obolibrary.org/obo/PATO_0000592","flopo"
"http://purl.obolibrary.org/obo/PATO_0000592","fypo"
"http://purl.obolibrary.org/obo/PATO_0000592","gaz"
"http://purl.obolibrary.org/obo/PATO_0000592","hp"
"http://purl.obolibrary.org/obo/PATO_0000592","mp"
"http://purl.obolibrary.org/obo/PATO_0000592","upheno"
"http://purl.obolibrary.org/obo/PATO_0000592","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000592","zp"
"http://purl.obolibrary.org/obo/PATO_0000593","flopo"
"http://purl.obolibrary.org/obo/PATO_0000594","flopo"
"http://purl.obolibrary.org/obo/PATO_0000595","fypo"
"http://purl.obolibrary.org/obo/PATO_0000595","hp"
"http://purl.obolibrary.org/obo/PATO_0000595","mp"
"http://purl.obolibrary.org/obo/PATO_0000595","ontoneo"
"http://purl.obolibrary.org/obo/PATO_0000595","upheno"
"http://purl.obolibrary.org/obo/PATO_0000595","zp"
"http://purl.obolibrary.org/obo/PATO_0000596","fypo"
"http://purl.obolibrary.org/obo/PATO_0000596","hp"
"http://purl.obolibrary.org/obo/PATO_0000596","mp"
"http://purl.obolibrary.org/obo/PATO_0000596","upheno"
"http://purl.obolibrary.org/obo/PATO_0000596","zp"
"http://purl.obolibrary.org/obo/PATO_0000597","flopo"
"http://purl.obolibrary.org/obo/PATO_0000598","flopo"
"http://purl.obolibrary.org/obo/PATO_0000599","hp"
"http://purl.obolibrary.org/obo/PATO_0000599","micro"
"http://purl.obolibrary.org/obo/PATO_0000599","mp"
"http://purl.obolibrary.org/obo/PATO_0000599","planp"
"http://purl.obolibrary.org/obo/PATO_0000599","upheno"
"http://purl.obolibrary.org/obo/PATO_0000599","zp"
"http://purl.obolibrary.org/obo/PATO_0000600","flopo"
"http://purl.obolibrary.org/obo/PATO_0000600","hp"
"http://purl.obolibrary.org/obo/PATO_0000600","micro"
"http://purl.obolibrary.org/obo/PATO_0000600","mp"
"http://purl.obolibrary.org/obo/PATO_0000600","planp"
"http://purl.obolibrary.org/obo/PATO_0000600","upheno"
"http://purl.obolibrary.org/obo/PATO_0000600","zp"
"http://purl.obolibrary.org/obo/PATO_0000601","flopo"
"http://purl.obolibrary.org/obo/PATO_0000602","flopo"
"http://purl.obolibrary.org/obo/PATO_0000603","flopo"
"http://purl.obolibrary.org/obo/PATO_0000604","flopo"
"http://purl.obolibrary.org/obo/PATO_0000605","flopo"
"http://purl.obolibrary.org/obo/PATO_0000606","flopo"
"http://purl.obolibrary.org/obo/PATO_0000607","flopo"
"http://purl.obolibrary.org/obo/PATO_0000608","envo"
"http://purl.obolibrary.org/obo/PATO_0000608","flopo"
"http://purl.obolibrary.org/obo/PATO_0000608","gaz"
"http://purl.obolibrary.org/obo/PATO_0000608","mp"
"http://purl.obolibrary.org/obo/PATO_0000608","upheno"
"http://purl.obolibrary.org/obo/PATO_0000608","zp"
"http://purl.obolibrary.org/obo/PATO_0000609","envo"
"http://purl.obolibrary.org/obo/PATO_0000609","gaz"
"http://purl.obolibrary.org/obo/PATO_0000609","hp"
"http://purl.obolibrary.org/obo/PATO_0000609","mp"
"http://purl.obolibrary.org/obo/PATO_0000609","upheno"
"http://purl.obolibrary.org/obo/PATO_0000609","zp"
"http://purl.obolibrary.org/obo/PATO_0000610","envo"
"http://purl.obolibrary.org/obo/PATO_0000610","flopo"
"http://purl.obolibrary.org/obo/PATO_0000610","gaz"
"http://purl.obolibrary.org/obo/PATO_0000610","hp"
"http://purl.obolibrary.org/obo/PATO_0000610","mp"
"http://purl.obolibrary.org/obo/PATO_0000610","upheno"
"http://purl.obolibrary.org/obo/PATO_0000610","zp"
"http://purl.obolibrary.org/obo/PATO_0000611","flopo"
"http://purl.obolibrary.org/obo/PATO_0000612","flopo"
"http://purl.obolibrary.org/obo/PATO_0000613","upheno"
"http://purl.obolibrary.org/obo/PATO_0000613","zp"
"http://purl.obolibrary.org/obo/PATO_0000614","flopo"
"http://purl.obolibrary.org/obo/PATO_0000614","upheno"
"http://purl.obolibrary.org/obo/PATO_0000614","zp"
"http://purl.obolibrary.org/obo/PATO_0000615","upheno"
"http://purl.obolibrary.org/obo/PATO_0000615","zp"
"http://purl.obolibrary.org/obo/PATO_0000616","flopo"
"http://purl.obolibrary.org/obo/PATO_0000616","hp"
"http://purl.obolibrary.org/obo/PATO_0000616","micro"
"http://purl.obolibrary.org/obo/PATO_0000616","mp"
"http://purl.obolibrary.org/obo/PATO_0000616","upheno"
"http://purl.obolibrary.org/obo/PATO_0000616","wbphenotype"
"http://purl.obolibrary.org/obo/PATO_0000616","zp"
"http://purl.obolibrary.org/obo/PATO_0000617","flopo"
"http://purl.obolibrary.org/obo/PATO_0000617","fypo"
"http://purl.obolibrary.org/obo/PATO_0000617","hp"
"http://purl.obolibrary.org/obo/PATO_0000617","micro"
"http://purl.obolibrary.org/obo/PATO_0000617","mp"
