"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001575",4
"http://purl.obolibrary.org/obo/PATO_0001576",5
"http://purl.obolibrary.org/obo/PATO_0001577",3
"http://purl.obolibrary.org/obo/PATO_0001578",2
"http://purl.obolibrary.org/obo/PATO_0001579",3
"http://purl.obolibrary.org/obo/PATO_0001580",1
"http://purl.obolibrary.org/obo/PATO_0001581",1
"http://purl.obolibrary.org/obo/PATO_0001584",1
"http://purl.obolibrary.org/obo/PATO_0001585",3
"http://purl.obolibrary.org/obo/PATO_0001586",1
"http://purl.obolibrary.org/obo/PATO_0001587",2
"http://purl.obolibrary.org/obo/PATO_0001588",1
"http://purl.obolibrary.org/obo/PATO_0001590",3
"http://purl.obolibrary.org/obo/PATO_0001591",4
"http://purl.obolibrary.org/obo/PATO_0001592",3
"http://purl.obolibrary.org/obo/PATO_0001593",2
"http://purl.obolibrary.org/obo/PATO_0001594",3
"http://purl.obolibrary.org/obo/PATO_0001595",4
"http://purl.obolibrary.org/obo/PATO_0001596",2
"http://purl.obolibrary.org/obo/PATO_0001597",4
"http://purl.obolibrary.org/obo/PATO_0001598",5
"http://purl.obolibrary.org/obo/PATO_0001599",5
"http://purl.obolibrary.org/obo/PATO_0001600",2
"http://purl.obolibrary.org/obo/PATO_0001601",1
"http://purl.obolibrary.org/obo/PATO_0001602",3
"http://purl.obolibrary.org/obo/PATO_0001603",3
"http://purl.obolibrary.org/obo/PATO_0001604",3
"http://purl.obolibrary.org/obo/PATO_0001605",2
"http://purl.obolibrary.org/obo/PATO_0001606",2
"http://purl.obolibrary.org/obo/PATO_0001607",1
"http://purl.obolibrary.org/obo/PATO_0001608",3
"http://purl.obolibrary.org/obo/PATO_0001609",4
"http://purl.obolibrary.org/obo/PATO_0001611",1
"http://purl.obolibrary.org/obo/PATO_0001615",1
"http://purl.obolibrary.org/obo/PATO_0001617",4
"http://purl.obolibrary.org/obo/PATO_0001618",2
"http://purl.obolibrary.org/obo/PATO_0001619",3
"http://purl.obolibrary.org/obo/PATO_0001620",2
"http://purl.obolibrary.org/obo/PATO_0001621",1
"http://purl.obolibrary.org/obo/PATO_0001623",5
"http://purl.obolibrary.org/obo/PATO_0001624",4
"http://purl.obolibrary.org/obo/PATO_0001625",3
"http://purl.obolibrary.org/obo/PATO_0001626",1
"http://purl.obolibrary.org/obo/PATO_0001628",3
"http://purl.obolibrary.org/obo/PATO_0001629",5
"http://purl.obolibrary.org/obo/PATO_0001630",3
"http://purl.obolibrary.org/obo/PATO_0001632",2
"http://purl.obolibrary.org/obo/PATO_0001633",2
"http://purl.obolibrary.org/obo/PATO_0001643",3
"http://purl.obolibrary.org/obo/PATO_0001645",1
"http://purl.obolibrary.org/obo/PATO_0001646",4
"http://purl.obolibrary.org/obo/PATO_0001648",3
"http://purl.obolibrary.org/obo/PATO_0001649",3
"http://purl.obolibrary.org/obo/PATO_0001650",2
"http://purl.obolibrary.org/obo/PATO_0001651",1
