"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001929",8
"http://purl.obolibrary.org/obo/PATO_0001930",3
"http://purl.obolibrary.org/obo/PATO_0001931",2
"http://purl.obolibrary.org/obo/PATO_0001985",13
"http://purl.obolibrary.org/obo/PATO_0001995",596
"http://purl.obolibrary.org/obo/PATO_0001997",6
"http://purl.obolibrary.org/obo/PATO_0001999",17
"http://purl.obolibrary.org/obo/PATO_0002000",10
"http://purl.obolibrary.org/obo/PATO_0002001",5
"http://purl.obolibrary.org/obo/PATO_0002002",5
"http://purl.obolibrary.org/obo/PATO_0002003",33
"http://purl.obolibrary.org/obo/PATO_0002005",18
"http://purl.obolibrary.org/obo/PATO_0002006",12
"http://purl.obolibrary.org/obo/PATO_0002007",7
"http://purl.obolibrary.org/obo/PATO_0002008",3
"http://purl.obolibrary.org/obo/PATO_0002009",14
"http://purl.obolibrary.org/obo/PATO_0002014",7
"http://purl.obolibrary.org/obo/PATO_0002016",8
"http://purl.obolibrary.org/obo/PATO_0002017",4
"http://purl.obolibrary.org/obo/PATO_0002018",2
"http://purl.obolibrary.org/obo/PATO_0002026",2
"http://purl.obolibrary.org/obo/PATO_0002037",14
"http://purl.obolibrary.org/obo/PATO_0002038",3
"http://purl.obolibrary.org/obo/PATO_0002051",25
"http://purl.obolibrary.org/obo/PATO_0002052",50
"http://purl.obolibrary.org/obo/PATO_0002055",4
"http://purl.obolibrary.org/obo/PATO_0002056",4
"http://purl.obolibrary.org/obo/PATO_0002062",270
"http://purl.obolibrary.org/obo/PATO_0002067",5
"http://purl.obolibrary.org/obo/PATO_0002068",3
"http://purl.obolibrary.org/obo/PATO_0002076",7
"http://purl.obolibrary.org/obo/PATO_0002083",24
"http://purl.obolibrary.org/obo/PATO_0002112",3
"http://purl.obolibrary.org/obo/PATO_0002124",10
"http://purl.obolibrary.org/obo/PATO_0002143",6
"http://purl.obolibrary.org/obo/PATO_0002146",20
"http://purl.obolibrary.org/obo/PATO_0002147",4
"http://purl.obolibrary.org/obo/PATO_0002148",4
"http://purl.obolibrary.org/obo/PATO_0002180",2
"http://purl.obolibrary.org/obo/PATO_0002181",16
"http://purl.obolibrary.org/obo/PATO_0002182",80
"http://purl.obolibrary.org/obo/PATO_0002198",84
"http://purl.obolibrary.org/obo/PATO_0002201",12
"http://purl.obolibrary.org/obo/PATO_0002202",3
"http://purl.obolibrary.org/obo/PATO_0002203",3
