"iri","val"
"http://purl.obolibrary.org/obo/PATO_0001448",29
"http://purl.obolibrary.org/obo/PATO_0001449",3
"http://purl.obolibrary.org/obo/PATO_0001450",92
"http://purl.obolibrary.org/obo/PATO_0001453",107
"http://purl.obolibrary.org/obo/PATO_0001455",2
"http://purl.obolibrary.org/obo/PATO_0001456",11
"http://purl.obolibrary.org/obo/PATO_0001457",9
"http://purl.obolibrary.org/obo/PATO_0001461",4
"http://purl.obolibrary.org/obo/PATO_0001462",11
"http://purl.obolibrary.org/obo/PATO_0001463",9
"http://purl.obolibrary.org/obo/PATO_0001464",14
"http://purl.obolibrary.org/obo/PATO_0001465",2
"http://purl.obolibrary.org/obo/PATO_0001466",2
"http://purl.obolibrary.org/obo/PATO_0001467",4
"http://purl.obolibrary.org/obo/PATO_0001468",12
"http://purl.obolibrary.org/obo/PATO_0001469",14
"http://purl.obolibrary.org/obo/PATO_0001470",51
"http://purl.obolibrary.org/obo/PATO_0001472",11
"http://purl.obolibrary.org/obo/PATO_0001473",105
"http://purl.obolibrary.org/obo/PATO_0001474",1
"http://purl.obolibrary.org/obo/PATO_0001475",1
"http://purl.obolibrary.org/obo/PATO_0001476",5
"http://purl.obolibrary.org/obo/PATO_0001477",16
"http://purl.obolibrary.org/obo/PATO_0001478",39
"http://purl.obolibrary.org/obo/PATO_0001481",9
"http://purl.obolibrary.org/obo/PATO_0001482",53
"http://purl.obolibrary.org/obo/PATO_0001483",449
"http://purl.obolibrary.org/obo/PATO_0001485",58
"http://purl.obolibrary.org/obo/PATO_0001487",6
"http://purl.obolibrary.org/obo/PATO_0001488",29
"http://purl.obolibrary.org/obo/PATO_0001490",2
"http://purl.obolibrary.org/obo/PATO_0001491",2
"http://purl.obolibrary.org/obo/PATO_0001492",9
"http://purl.obolibrary.org/obo/PATO_0001494",3
"http://purl.obolibrary.org/obo/PATO_0001495",9
"http://purl.obolibrary.org/obo/PATO_0001497",1
"http://purl.obolibrary.org/obo/PATO_0001499",28
"http://purl.obolibrary.org/obo/PATO_0001500",14
"http://purl.obolibrary.org/obo/PATO_0001501",116
"http://purl.obolibrary.org/obo/PATO_0001502",5
"http://purl.obolibrary.org/obo/PATO_0001505",57
"http://purl.obolibrary.org/obo/PATO_0001507",1352
"http://purl.obolibrary.org/obo/PATO_0001509",852
"http://purl.obolibrary.org/obo/PATO_0001510",13
"http://purl.obolibrary.org/obo/PATO_0001511",106
"http://purl.obolibrary.org/obo/PATO_0001512",57
"http://purl.obolibrary.org/obo/PATO_0001514",14
"http://purl.obolibrary.org/obo/PATO_0001518",4
"http://purl.obolibrary.org/obo/PATO_0001521",2
"http://purl.obolibrary.org/obo/PATO_0001529",7
"http://purl.obolibrary.org/obo/PATO_0001530",18
"http://purl.obolibrary.org/obo/PATO_0001531",10
"http://purl.obolibrary.org/obo/PATO_0001533",2
"http://purl.obolibrary.org/obo/PATO_0001534",1
"http://purl.obolibrary.org/obo/PATO_0001535",3
"http://purl.obolibrary.org/obo/PATO_0001536",8
"http://purl.obolibrary.org/obo/PATO_0001540",2
"http://purl.obolibrary.org/obo/PATO_0001542",1
"http://purl.obolibrary.org/obo/PATO_0001543",17
"http://purl.obolibrary.org/obo/PATO_0001545",11
"http://purl.obolibrary.org/obo/PATO_0001546",47
"http://purl.obolibrary.org/obo/PATO_0001547",32
"http://purl.obolibrary.org/obo/PATO_0001548",54
"http://purl.obolibrary.org/obo/PATO_0001549",19
"http://purl.obolibrary.org/obo/PATO_0001550",6
