"iri","val"
"http://purl.obolibrary.org/obo/PATO_0000463",78
"http://purl.obolibrary.org/obo/PATO_0000464",63
"http://purl.obolibrary.org/obo/PATO_0000465",1
"http://purl.obolibrary.org/obo/PATO_0000466",1
"http://purl.obolibrary.org/obo/PATO_0000467",1052
"http://purl.obolibrary.org/obo/PATO_0000468",1
"http://purl.obolibrary.org/obo/PATO_0000469",1
"http://purl.obolibrary.org/obo/PATO_0000470",4675
"http://purl.obolibrary.org/obo/PATO_0000471",1
"http://purl.obolibrary.org/obo/PATO_0000472",1
"http://purl.obolibrary.org/obo/PATO_0000473",1
"http://purl.obolibrary.org/obo/PATO_0000474",1
"http://purl.obolibrary.org/obo/PATO_0000475",1
"http://purl.obolibrary.org/obo/PATO_0000476",1
"http://purl.obolibrary.org/obo/PATO_0000477",1
"http://purl.obolibrary.org/obo/PATO_0000478",1
"http://purl.obolibrary.org/obo/PATO_0000479",1
"http://purl.obolibrary.org/obo/PATO_0000480",1
"http://purl.obolibrary.org/obo/PATO_0000481",1
"http://purl.obolibrary.org/obo/PATO_0000482",1
"http://purl.obolibrary.org/obo/PATO_0000483",1
"http://purl.obolibrary.org/obo/PATO_0000484",1
"http://purl.obolibrary.org/obo/PATO_0000485",1
"http://purl.obolibrary.org/obo/PATO_0000486",1
"http://purl.obolibrary.org/obo/PATO_0000488",1
"http://purl.obolibrary.org/obo/PATO_0000489",1
"http://purl.obolibrary.org/obo/PATO_0000490",1
"http://purl.obolibrary.org/obo/PATO_0000491",1
"http://purl.obolibrary.org/obo/PATO_0000492",1
"http://purl.obolibrary.org/obo/PATO_0000493",1
"http://purl.obolibrary.org/obo/PATO_0000494",1
"http://purl.obolibrary.org/obo/PATO_0000495",1
"http://purl.obolibrary.org/obo/PATO_0000496",1
"http://purl.obolibrary.org/obo/PATO_0000497",1
"http://purl.obolibrary.org/obo/PATO_0000498",205
"http://purl.obolibrary.org/obo/PATO_0000499",83
"http://purl.obolibrary.org/obo/PATO_0000500",2
"http://purl.obolibrary.org/obo/PATO_0000502",667
"http://purl.obolibrary.org/obo/PATO_0000503",1
"http://purl.obolibrary.org/obo/PATO_0000504",6
"http://purl.obolibrary.org/obo/PATO_0000505",3
"http://purl.obolibrary.org/obo/PATO_0000506",1
"http://purl.obolibrary.org/obo/PATO_0000507",1
"http://purl.obolibrary.org/obo/PATO_0000508",1
"http://purl.obolibrary.org/obo/PATO_0000509",1
"http://purl.obolibrary.org/obo/PATO_0000510",1
"http://purl.obolibrary.org/obo/PATO_0000511",1
"http://purl.obolibrary.org/obo/PATO_0000512",1
"http://purl.obolibrary.org/obo/PATO_0000513",9
"http://purl.obolibrary.org/obo/PATO_0000514",1
"http://purl.obolibrary.org/obo/PATO_0000515",10
"http://purl.obolibrary.org/obo/PATO_0000516",7
"http://purl.obolibrary.org/obo/PATO_0000517",1
"http://purl.obolibrary.org/obo/PATO_0000518",1
"http://purl.obolibrary.org/obo/PATO_0000519",1
